상품번호,계정,판매자코드,상품명,광고비,광고전환ROAS%,실매출,실ROAS%,클릭
4612445959,rejoice987,WB3DBEC,제주 순수녹차 2gx20T 오설록,550,5934.5,108299,19690.7,1
4361189611,rejoice234,LCE_MX_L5904327_00,순샘 구연산 자몽향 1kg 펌프 애경 주방세제/과일,770,15716.9,108210,14053.2,3
4319411360,rejoice911,LCE_SX_L5007300_00,렉슨-스카시톱용날 25T(6PCS) 목공용 (1EA,440,26659.1,107940,24531.8,1
4165184880,rejoice999,WD6294B,로얄 헤리티지 바체 정사각접시 4P 세트 소,2299,0.0,107812,4689.5,5
4357157442,dlwodb888,WD6294B,로얄 헤리티지 바체 정사각접시 4P 세트 소,231,0.0,107812,46671.9,1
4365525730,dlwodbs222,WD6294B,로얄 헤리티지 바체 정사각접시 4P 세트 소 접시 ,0,0,107812,0,0
4376338903,dlwodb888,WD6294B,로얄 헤리티지 바체 정사각접시 4P 세트 소,572,21771.0,107812,18848.3,2
4220973313,tmxkql111,LCE_SX_L2810683_00,H-457 BA 무소음 모 던스타일 벽시계/거실/벽,660,18387.9,107682,16315.5,1
4348005140,rejoice666,WE7D14F,태극제약 도미나스 4X 크림 50g 1통 펩타이드 ,2816,0.0,107438,3815.3,9
4059932275,tmxkqlwus,W8536AF,바이올렛 퍼플 공주드레스,649,0.0,106838,16461.9,1
4365543402,rejoice666,WBF7893,전기 후라이팬 잔치팬 부침팬 그릴팬 45.5cm 팬,671,0.0,106293,15841.0,1
4376355082,dlwodb888,WBF7893,키친아트 전기 후라이팬 잔치팬 부침팬 그릴팬 45.,495,0.0,106293,21473.3,1
4384919557,dlwodb888,WFFQDOH,질레트 프로글라이드 면도날 14개,1804,0.0,106220,5888.0,3
4460792105,rejoice444,WFFQDOH,질레트 프로글라이드 면도날 14개,0,0,106220,0,0
4369154079,rejoice999,WBFD02D,만들기대장 박스종이 코끼리 만들기 (채색도구포함) ,583,20329.3,106212,18218.2,1
4376360746,dlwodb888,WB9ED2D,굵은 팔뚝 자동혈압계 대형 커프 타사 호환 ML,1980,4142.4,105299,5318.1,8
4245234237,rejoice987,W9D13AD,뉴케어 하이프로틴 200ml 10캔,660,0.0,105036,15914.5,1
3745652639,dlwodbs666,W9BFC47,단열벽지 20M 접착식 결로방지 곰팡이 셀프방한 포,495,0.0,104449,21100.8,1
4306768257,dlwodbs222,W9BFC47,친환경단열벽지 20M 접착식 결로방지 곰팡이 셀프방,0,0,104449,0,0
4197014236,rejoice794,LCE_SX_L2812234_05,(완구 R/C 전용 USB 1A 어댑터 (REP20,0,0,104102,0,0
4386099514,dlwodbs444,LCE_MX_L6520110_00,대흥 펀칭 영업용 다시통 7호/거름망/스텐/국물/그,2178,0.0,103956,4773.0,2
3692657695,rejoice567,W7EA4E0,뉴트 비스트로 Pro 고양이 사료 6kg 300gx,2530,0.0,103739,4100.4,5
3695697786,rejoice678,W7EA4E0,뉴트 비스트로 Pro 고양이 사료 6kg 300gx,2035,0.0,103739,5097.7,4
4165197883,rejoice999,W7EA4E0,뉴트 비스트로 Pro 고양이 사료 6kg 300gx,561,0.0,103739,18491.8,1
4460790352,rejoice444,W7EA4E0,뉴트리나 비스트로 Pro 고양이 사료 6kg 300,605,0.0,103739,17146.9,1
4620559400,rejoice222,W7EA4E0,뉴트리나 비스트로 Pro 고양이 사료 6kg 300,2673,0.0,103739,3881.0,5
4626136057,rejoice222,W7EA4E0,뉴트리나 비스트로 Pro 고양이 사료 6kg 300,1507,0.0,103739,6883.8,3
4626506349,rejoice222,W7EA4E0,뉴트리나 비스트로 Pro 고양이 사료 6kg 300,385,0.0,103739,26945.2,1
4059366231,rejoice999,WCB1FF0,BozaBoza Clip 블루라이트 차단 클립형 필,605,18238.0,103709,17142.0,1
3513484434,rejoice678,WB8C531,치킨스톡 매기 액상 1.2kg,2255,5239.0,103623,4595.3,4
4369727193,tmxkqlwus,WAAC33B,종합건빵세트20봉지 (쌀5+밀5+야채5+참깨5),0,0,103576,0,0
4369729365,rejoice987,WAAC33B,종합건빵세트20봉지 (쌀5+밀5+야채5+참깨5),0,0,103576,0,0
4369763180,dlwodb111,WAAC33B,종합건빵세트20봉지 (쌀5+밀5+야채5+참깨5),1012,11272.7,103576,10234.8,2
4376376117,dlwodb888,WAAC33B,종합건빵세트20봉지 (쌀5+밀5+야채5+참깨5),660,0.0,103576,15693.3,1
4376556926,dlwoddbs55,LCE_SX_L1617512_00,대원우드 보드콤 5T 60X90cm A세트(5색X3,0,0,103502,0,0
4496617680,dlwodb000,LCE_SX_L1617512_00,대원우드 보드콤 5T 60X90cm A세트(5색X3,308,37357.1,103502,33604.5,2
4365520218,dlwodbs222,WE1CFFB,마크라메 우동끈 19컬러 5mm 콘사 코바늘 뜨개 ,1650,0.0,103228,6256.2,3
4612397847,rejoice666,WE1CFFB,마크라메 우동끈 19컬러 5mm 콘사 코바늘 뜨개 ,869,5657.1,103228,11878.9,2
4496042752,dlwodb777,LCE_SX_L7464820_00,LED평판 직하(엣지형) 1285X180 50W 주,1199,9593.0,103166,8604.3,2
4171826919,rejoice234,LCE_SX_L1894189_00,기타케이블 악기 잭선 3m BKA 일렉기타케이블 기,583,19890.2,103007,17668.4,1
3841700498,rejoice567,W3C1E78,업소용 full-size 코팅밧드 제과용 오븐팬 코,220,0.0,102952,46796.4,2
4164286690,rejoice999,W3C1E78,업소용 full-size 코팅밧드 제과용 오븐팬,0,0,102952,0,0
4357148114,dlwodb888,W79391A,더스트 크리너 3.75L 먼지 흡착 제거제 청소오일,0,0,102426,0,0
4256901954,dlwodbs666,WECAB2B,캐츠랑 전연령 10kg (5kgX2개),1078,5398.0,102406,9499.6,3
4376350694,rejoice444,W8C426D,린넨식탁보 린넨테이블보 사각탁자보 대형,539,0.0,102248,18969.9,1
3692255817,rejoice567,W9E0AF8,촉촉하고 부드러운 남성 옴므 스킨로션 화장품세트,528,0.0,102238,19363.3,2
3695412370,rejoice678,W9E0AF8,촉촉하고 부드러운 남성 옴므 스킨로션 화장품세트,429,0.0,102238,23831.7,2
3745655985,dlwodbs666,W9E0AF8,촉촉하고 부드러운 남성 옴므 스킨로션 화장품세트,1507,7805.6,102238,6784.2,5
4369716773,rejoice999,WB75D9E,롤리팝 막대 사탕 (소40개) 화이트데이 캔디 선물,0,0,102236,0,0
4376363820,dlwodb888,WB75D9E,롤리팝 막대 사탕 (소40개) 화이트데이 캔디 선물,550,0.0,102236,18588.4,1
4445305201,dlrmsgh012,LCE_SX_L6845149,간이의자 접이식 발디딤대 보조의자 다용도 캠핑 낚시,869,3298.0,101962,11733.3,2
4059685426,rejoice444,WA567DA,지퍼락 냉장용 지퍼백 대형160매,0,0,101908,0,0
4376365292,rejoice444,W623013,미화합동찌개된장14kg,2838,0.0,101414,3573.4,9
4402808131,dlwodb111,W623013,미화합동찌개된장14kg,792,0.0,101414,12804.8,3
4626137171,rejoice222,W623013,미화합동찌개된장14kg 미화합동 찌개된장 된장 식재,649,0.0,101414,15626.2,3
4599814020,rejoice987,W6BCE46,30수 남여 영양사 의사 가운 화이트 유니폼 약국,847,0.0,101386,11970.0,2
4284411854,dlwodbs444,LCE_SX_L6947223_00,3M)포스트-잇 노트(654-5A 알뜰팩 76X76,0,0,101258,0,0
3512972353,rejoice678,W793DE7,각티슈 크리넥스 실크 소프트 천연 펄프 250매X3,495,21745.5,101150,20434.3,1
4059195662,rejoice999,W793DE7,크리넥스 실크 소프트 각티슈 천연 펄프 250매X3,1276,0.0,101150,7927.1,2
4060453230,dlwodbs222,W793DE7,크리넥스 실크 소프트 각티슈 천연 펄프 250매X3,0,0,101150,0,0
3149708275,rejoice222,W8DFF0E,HD 1080P USB 현미경 전자 디지털 1000,0,0,100769,0,0
4060381721,rejoice666,W8DFF0E,HD 1080P USB 현미경 전자 디지털 1000,0,0,100769,0,0
4060609575,rejoice678,W8DFF0E,HD 1080P USB 현미경 전자 디지털 1000,858,0.0,100769,11744.6,1
4165229852,rejoice999,W8DFF0E,HD 1080P USB 현미경 전자 디지털 1000,0,0,100769,0,0
4176004560,rejoice321,LCE_SX_L0298467_04,(블루 테이블 바이스(6인치)) 고강도 360도 탁,0,0,100666,0,0
3513619152,rejoice678,W435903,아폴로보온도시락쌍둥이APL1810_도시락 보온통,330,33827.3,100518,30460.0,1
4058955416,rejoice444,W92FCA1,WP 가지결속 닻밴드 고추 과수 사과 포도 원예용 ,1738,6421.2,100292,5770.5,4
4365558070,dlwodbs222,WB4C8A2,꽃을든남자 이모션 포맨 2종기획 로션 1개 스킨 2,0,0,100050,0,0
4122036020,dlwodbs222,W3B1935,18V 충전 무선 원형톱 전기톱 배터리+날풀셋 CS,495,0.0,100000,20202.0,1
4245236758,rejoice987,W3B1935,18V 충전 무선 원형톱 전기톱 배터리+날풀셋 CS,1815,0.0,100000,5509.6,3
4369092734,tmxkqlwus,W3B1935,18V 충전 무선 원형톱 전기톱 배터리+날풀셋 CS,968,0.0,100000,10330.6,2
4376374977,rejoice444,W3B1935,18V 충전 무선 원형톱 전기톱 배터리+날풀셋 CS,1122,0.0,100000,8912.7,3
